1469,20,12,45,32,26,2,26,10,46,32,14,29
1470,32,13,24,29,18,15,19,39,20,45,5,38
1471,31,39,40,37,20,13,47,3,26,40,9,33
1472,18,28,4,3,31,37,39,35,44,33,31,26
1473,43,13,50,18,30,16,25,23,19,22,7,21
1474,42,8,5,6,26,50,30,6,43,38,33,5
1475,10,45,1,8,24,7,18,43,2,22,27,34
1476,41,37,42,1,13,47,6,17,4,16,50,39
1477,2,42,6,34,27,45,20,31,50,19,28,5
1478,25,50,26,6,47,1,38,50,48,18,39,13
1479,46,22,38,6,12,2,12,13,50,48,40,18
1480,22,20,9,39,48,1,40,6,2,50,5,28
1481,3,48,24,32,3,48,34,31,48,25,50,27
1482,3,1,3,14,40,47,46,31,44,50,47,17
1483,9,14,12,15,12,16,10,16,45,26,5,46
1484,48,3,47,7,49,38,50,17,23,30,1,45
1485,43,50,23,45,25,47,49,43,17,44,33,4
1486,43,25,50,47,41,4,27,6,39,47,27,42
1487,27,6,12,8,42,9,6,22,16,23,26,47
1488,33,49,10,41,35,48,11,12,23,8,43,7
1489,47,2,24,40,27,35,27,2,43,26,49,14
1490,19,6,38,35,42,35,14,40,19,41,34,22
1491,21,9,22,25,5,6,44,21,8,50,16,44
1492,13,10,28,25,39,39,7,14,32,41,41,4
1493,32,42,50,40,34,45,40,26,33,41,25,48
1494,9,29,35,23,14,48,7,23,10,7,17,21
1495,10,9,32,23,34,15,22,48,42,49,39,20
1496,15,10,38,37,33,14,18,26,32,27,25,40
1497,29,5,27,7,34,37,43,31,2,26,14,2
1498,21,18,7,30,9,36,46,5,20,16,12,23
1499,31,32,40,13,16,22,39,3,6,35,9,28
1500,9,8,48,16,10,34,28,5,41,27,16,13
1501,20,23,38,23,14,27,6,16,36,3,23,24
1502,12,16,41,11,43,12,5,12,2,3,50,23
1503,14,40,37,16,27,47,15,24,46,34,39,1
1504,46,36,24,36,29,49,34,22,23,29,45,44
1505,31,36,12,43,11,40,23,9,50,14,44,36
1506,4,39,23,46,14,25,48,19,40,11,46,38
1507,9,11,32,24,12,2,7,50,28,36,40,43
1508,35,9,44,38,31,17,2,1,44,4,20,49
1509,27,29,4,5,17,45,48,22,8,22,39,23
1510,17,18,28,26,34,42,17,18,45,30,28,4
1511,17,9,13,29,48,8,36,1,9,36,22,6
1512,15,30,4,17,44,2,41,19,25,27,37,43
1513,8,17,33,45,28,46,49,24,39,22,48,35
1514,6,29,15,23,20,11,34,3,18,2,25,34
1515,28,46,13,20,5,14,16,8,23,20,38,41
1516,13,34,14,10,3,14,50,25,50,7,29,46
1517,31,21,3,49,46,23,48,36,39,2,1,9
1518,6,11,49,15,47,11,37,43,25,50,38,20
1519,5,9,1,1,11,15,48,20,1,49,10,15
1520,28,12,2,33,33,39,36,42,10,9,41,34
1521,32,8,32,16,38,25,41,30,45,10,30,1
1522,8,39,39,48,38,39,22,4,2,41,16,22
1523,3,43,49,23,46,34,37,34,24,44,38,37
1524,4,31,46,42,27,33,6,13,20,50,13,22
1525,31,32,41,15,9,43,11,28,7,12,15,13
1526,4,28,10,25,8,16,50,24,7,13,4,50
1527,9,8,44,6,29,49,37,23,25,37,8,13
1528,20,13,15,39,39,36,28,29,18,25,24,19
1529,50,13,25,14,27,9,49,19,22,17,7,39
1530,46,2,25,42,45,18,33,38,14,49,4,23
1531,21,36,15,37,13,8,8,38,41,14,27,24
1532,9,25,16,4,36,15,30,1,9,23,38,45
1533,2,23,25,42,25,29,27,36,47,13,23,48
1534,37,11,2,17,36,46,25,45,38,5,5,10
1535,24,3,3,38,24,22,31,4,21,24,25,19
1536,44,12,36,32,41,48,38,43,29,46,20,5
1537,31,40,23,19,42,5,27,45,5,19,37,30
1538,33,37,31,4,43,39,32,43,44,44,14,26
1539,2,20,10,28,8,23,13,15,11,32,18,35
1540,41,39,37,26,29,19,35,18,2,46,44,44
1541,25,18,45,17,32,33,17,11,50,22,15,17
1542,6,28,20,44,8,35,43,22,25,14,46,41
1543,29,48,34,19,4,44,26,9,46,30,30,11
1544,4,16,11,23,42,36,41,5,19,35,43,40
1545,27,31,48,4,45,46,17,49,21,31,29,22
1546,38,6,5,39,50,38,9,46,31,43,46,5
1547,11,34,32,39,30,1,41,29,8,22,42,50
1548,39,23,24,31,23,28,5,16,49,50,5,12
1549,17,30,5,26,4,29,8,46,45,18,17,26
1550,36,30,24,49,32,50,7,44,40,23,36,34
1551,33,50,17,18,43,2,24,12,7,2,38,25
1552,16,50,47,10,18,24,35,39,18,6,34,19
1553,10,50,50,18,46,47,26,31,9,5,2,9
1554,43,40,27,36,5,19,45,17,4,28,41,50
1555,15,45,22,30,16,8,40,13,3,1,45,7
1556,19,11,15,4,22,41,39,47,21,49,29,27
1557,47,22,28,49,30,2,2,42,21,2,35,47
1558,33,19,40,8,50,2,17,15,22,38,22,45
1559,27,28,35,24,40,2,48,29,20,14,33,2
1560,46,48,48,29,22,32,37,12,30,28,39,41
1561,3,34,20,39,26,34,41,44,39,8,6,30
1562,24,30,10,29,29,48,25,46,7,32,24,35
1563,14,40,31,2,26,49,16,35,37,16,27,8
1564,19,5,44,13,25,41,19,49,27,41,40,5
1565,49,15,30,9,44,31,29,12,49,6,15,26
1566,38,13,33,26,7,22,3,13,23,40,22,12
1567,20,15,15,19,15,19,30,46,36,35,43,24
1568,9,17,2,38,30,31,38,2,1,15,5,49
1569,10,48,15,45,27,14,1,49,48,32,42,28
1570,28,4,35,23,44,8,9,15,34,27,6,5
1571,8,33,5,46,48,25,17,48,3,37,39,38
1572,11,11,29,3,49,20,13,41,46,35,46,34
1573,28,14,42,39,8,50,29,8,1,2,8,49
1574,1,7,37,36,39,22,21,10,2,43,10,15
1575,41,16,10,16,22,20,34,11,33,11,21,1
1576,21,44,33,2,27,5,2,42,10,23,15,34
1577,37,13,37,11,27,24,41,22,35,39,19,13
1578,25,14,18,9,6,40,1,5,3,18,45,45
1579,11,10,41,21,21,32,9,2,6,13,2,23
1580,7,9,19,14,34,15,26,11,25,6,30,22
1581,41,9,3,34,10,35,50,5,21,45,34,22
1582,27,30,28,49,32,45,31,2,21,29,18,8
1583,22,26,35,9,3,43,10,4,16,48,48,28
1584,41,20,46,44,19,30,22,9,36,33,36,13
1585,48,17,17,18,24,47,3,40,17,17,27,25
1586,18,9,28,5,46,11,27,49,21,33,37,3
1587,47,7,12,23,23,1,21,43,6,49,29,19
1588,42,3,9,37,17,6,48,6,14,48,22,41
1589,45,24,28,13,5,14,10,43,18,4,6,38
1590,9,4,45,19,9,32,43,14,39,13,35,47
1591,16,25,31,33,5,7,48,14,23,27,11,45
1592,7,31,7,6,23,43,43,20,7,6,42,4
1593,4,12,42,20,38,50,15,37,25,3,23,26
1594,30,45,17,31,10,32,5,34,14,28,28,17
1595,30,47,3,33,6,49,18,22,10,42,21,7
1596,30,37,16,50,20,27,44,8,18,4,17,7
1597,49,16,43,36,38,43,28,36,30,25,17,50
1598,44,41,15,12,13,5,31,14,50,38,31,14
1599,15,39,6,11,3,48,42,22,35,17,48,12
1600,8,34,45,24,33,45,10,10,31,25,2,6
1601,24,26,33,44,30,41,41,12,4,14,30,3
1602,49,47,43,46,46,18,11,45,38,16,39,48
1603,39,15,23,32,46,7,41,25,44,46,40,46
1604,41,35,4,1,35,21,38,33,6,34,39,40
1605,23,5,17,22,20,23,12,19,16,39,8,30
1606,44,38,42,36,43,21,49,37,23,22,25,11
1607,2,26,6,19,44,27,23,5,24,50,41,14
1608,24,27,30,12,31,17,39,44,4,26,15,1
1609,36,1,5,14,14,33,9,49,34,49,1,31
1610,21,14,23,31,8,40,44,18,48,26,48,47
1611,12,2,37,10,14,43,32,22,33,40,1,5
1612,7,20,27,23,1,45,17,31,50,38,40,21
1613,4,25,26,10,27,16,37,2,46,21,41,25
1614,46,18,19,32,40,1,32,45,41,33,35,14
1615,21,49,42,20,40,8,48,11,11,35,14,31
1616,20,11,6,41,48,48,16,50,39,43,14,13
1617,42,46,33,21,27,11,48,19,41,20,32,6
1618,41,12,46,48,28,17,36,4,10,28,5,7
1619,16,44,43,33,3,28,19,16,37,32,3,29
1620,6,44,47,41,36,5,46,35,42,4,28,42
1621,42,25,46,10,47,26,20,36,46,5,21,31
1622,36,41,18,19,45,42,39,30,28,26,26,46
1623,48,43,17,11,5,4,24,26,16,44,32,25
1624,13,37,15,42,4,18,26,12,35,31,25,42
1625,6,5,24,8,4,41,20,42,42,6,8,44
1626,4,45,29,10,26,45,39,15,25,37,33,1
1627,1,10,8,21,32,41,34,44,24,34,10,2
1628,13,11,33,31,19,13,32,26,43,7,10,48
1629,46,49,40,23,15,9,40,24,5,6,24,23
1630,37,11,34,43,8,24,31,1,27,44,29,3
1631,15,11,30,44,44,38,43,38,7,30,4,13
1632,20,9,32,1,29,45,33,46,41,31,29,39
1633,19,17,32,48,44,44,9,29,1,22,43,5
1634,30,8,35,7,9,38,10,33,37,47,2,25
1635,45,36,8,2,36,30,29,1,8,3,46,44
1636,38,21,32,10,20,36,7,48,45,40,15,48
1637,44,41,48,36,43,47,40,3,15,47,9,25
1638,31,1,1,28,16,37,9,1,40,25,4,17
1639,37,12,13,16,41,44,39,9,8,31,25,33
1640,26,27,24,28,22,30,33,12,36,35,43,41
1641,22,29,38,24,34,19,37,36,45,12,44,33
1642,37,16,31,41,21,2,47,36,35,3,5,7
1643,30,15,21,50,18,17,20,9,24,19,15,27
1644,33,49,39,24,24,43,14,47,4,13,43,11
1645,1,47,20,47,37,33,8,2,30,3,30,16
1646,47,10,21,25,35,4,29,11,19,13,34,49
1647,45,7,35,18,26,45,9,42,31,15,50,25
1648,18,15,25,26,22,35,48,8,32,12,6,46
1649,21,4,3,16,1,45,49,43,22,45,5,5
1650,41,18,25,47,49,23,37,6,24,28,20,30
1651,50,9,1,24,25,26,13,41,18,43,4,20
1652,44,7,11,17,12,11,21,16,35,19,23,36
1653,20,23,24,35,41,23,37,3,38,39,10,32
1654,47,2,30,19,7,41,9,38,28,35,34,20
1655,14,12,20,6,23,36,20,38,37,31,21,33
1656,14,22,41,33,5,25,19,42,45,22,30,49
1657,31,48,18,32,28,33,28,48,45,2,7,4
1658,20,17,26,33,48,22,35,34,4,24,12,17
1659,33,1,20,44,49,46,36,44,28,41,42,21
1660,17,7,19,42,20,36,41,16,23,16,29,40
1661,26,43,28,9,30,41,8,9,44,8,29,40
1662,10,3,40,41,18,26,41,9,5,41,2,1
1663,28,43,12,23,48,29,41,36,20,20,16,21
1664,5,30,18,33,28,28,6,50,4,19,14,22
1665,43,26,43,19,5,47,10,6,13,38,2,2
1666,8,46,47,6,42,41,44,1,42,33,30,34
1667,48,41,44,21,20,17,49,11,42,11,40,8
1668,6,7,19,19,48,18,41,12,11,44,8,24
1669,31,44,35,33,27,4,41,16,27,18,7,46
1670,4,42,35,5,25,9,1,7,10,32,26,8
1671,2,38,39,37,22,21,48,10,31,35,31,45
1672,50,22,1,20,6,32,22,42,11,21,44,10
1673,24,50,19,15,39,19,47,39,3,33,12,41
1674,15,26,46,48,30,26,8,5,35,24,31,28
1675,16,37,7,42,48,36,29,9,12,11,42,11
1676,25,20,37,33,7,16,1,2,30,9,15,41
1677,34,29,50,7,6,9,6,19,29,44,50,24
1678,46,15,23,49,31,30,30,26,31,32,5,24
1679,36,47,3,15,45,37,39,26,50,42,17,50
1680,1,40,43,26,48,9,47,23,40,49,21,15
1681,6,40,13,5,36,13,35,49,47,24,13,49
1682,28,22,28,50,35,27,48,20,44,6,17,47
1683,2,21,30,16,46,42,13,1,13,44,40,25
1684,42,31,1,33,12,28,4,29,2,25,14,35
1685,29,6,11,27,29,9,15,29,24,36,37,9
1686,29,12,4,30,18,35,22,46,46,32,6,7
1687,50,47,24,3,33,10,31,10,4,49,12,1
1688,1,27,37,36,7,2,37,16,16,19,19,43
1689,41,6,27,38,27,49,49,47,17,28,7,48
1690,9,42,46,12,27,50,20,2,20,23,37,29
1691,5,16,17,7,45,33,38,37,23,10,43,41
1692,4,50,36,41,6,20,8,21,2,44,23,34
1693,39,26,11,47,27,13,36,12,37,18,35,37
1694,3,13,33,35,36,9,1,30,30,24,2,14
1695,37,34,12,36,32,15,48,32,29,26,21,47
1696,40,20,50,21,42,34,18,45,48,10,3,42
1697,6,10,46,5,6,19,49,43,1,39,1,4
1698,5,26,36,44,41,17,25,46,47,16,46,23
1699,36,34,30,16,44,8,3,30,23,17,19,31
1700,33,2,50,29,33,8,29,19,25,33,10,1
1701,21,37,21,27,12,40,40,50,30,7,2,11
1702,48,48,43,13,25,6,23,42,16,27,15,7
1703,43,17,25,29,14,47,43,21,28,16,26,45
1704,39,50,36,15,24,50,19,41,26,27,40,24
1705,17,43,25,18,47,20,31,24,47,49,11,22
1706,13,2,28,35,7,26,44,48,8,18,1,38
1707,32,50,50,1,8,24,50,24,6,8,42,22
1708,6,34,19,10,48,33,15,26,30,46,7,46
1709,44,34,22,1,34,21,25,20,44,2,12,49
1710,19,50,34,40,27,46,42,27,7,11,42,24
1711,35,15,17,39,25,21,46,19,44,14,25,45
1712,44,43,37,41,49,49,2,44,19,39,33,20
1713,32,37,5,21,12,45,31,16,12,34,18,40
1714,7,48,8,46,3,19,8,27,41,35,39,14
1715,13,36,36,38,9,19,33,43,20,25,21,41
1716,4,2,42,7,18,25,39,26,10,14,33,3
1717,28,6,22,23,27,1,19,45,30,5,24,40
1718,10,3,37,46,8,49,41,34,41,12,2,41
1719,29,23,5,27,37,45,35,4,36,19,24,47
1720,10,4,40,17,27,23,32,28,49,6,26,41
1721,48,8,29,8,45,48,42,44,16,23,17,5
1722,34,43,41,16,37,49,50,28,32,23,37,46
1723,24,29,35,39,38,32,10,2,37,35,29,21
1724,6,50,45,35,21,27,33,27,41,24,30,43
1725,37,22,25,43,42,8,16,46,35,12,14,28
1726,41,14,32,14,19,3,46,44,17,16,39,19
1727,33,19,22,7,11,39,29,49,31,36,22,1
1728,27,35,1,46,3,48,36,48,38,35,10,25
1729,7,28,22,28,4,10,49,44,25,4,4,13
1730,13,5,33,42,38,35,26,40,40,37,49,47
1731,17,17,42,18,2,31,28,40,12,29,26,27
1732,22,9,35,48,18,6,5,11,34,24,34,32
1733,26,27,4,6,6,8,38,2,48,7,18,45
1734,21,11,44,7,28,1,37,37,41,27,30,49
1735,12,44,29,15,7,1,17,31,3,26,42,25
1736,12,42,34,31,3,50,15,46,47,34,31,2
1737,46,21,18,37,34,27,17,37,12,20,26,3
1738,36,15,38,42,42,25,1,24,21,24,46,4
1739,19,46,41,15,15,24,13,1,28,12,17,48
1740,14,50,20,8,20,22,45,40,15,41,13,44
1741,1,2,29,4,22,5,25,49,37,1,13,25
1742,2,13,40,8,7,17,34,22,46,15,44,33
1743,19,32,26,49,36,37,24,41,4,10,39,36
1744,19,20,10,12,45,45,23,35,1,21,49,18
1745,8,45,32,49,48,9,15,29,18,50,10,32
1746,48,41,45,5,7,19,25,50,30,40,33,7
1747,7,34,42,39,16,10,48,34,4,22,50,11
1748,46,45,23,22,13,21,23,37,41,28,6,22
1749,41,13,41,5,48,20,21,14,49,4,8,31
1750,36,42,39,40,29,37,18,29,43,1,11,45
1751,18,21,37,26,17,45,34,29,25,25,34,43
1752,10,2,24,44,26,8,29,3,46,10,11,27
1753,40,50,24,22,48,30,46,22,43,20,37,40
1754,45,43,42,50,26,39,11,47,20,2,24,49
1755,48,37,44,8,34,18,41,35,32,9,32,28
1756,25,14,26,2,19,24,28,30,41,10,48,38
1757,43,29,18,6,49,26,25,31,14,21,8,25
1758,48,20,16,27,12,3,27,4,5,4,5,48
1759,11,36,30,17,5,9,6,11,46,39,19,50
1760,22,33,45,39,43,50,41,35,49,24,36,26
1761,20,2,26,22,48,5,21,13,45,38,48,38
1762,22,33,33,46,27,32,7,44,10,38,9,10
1763,26,14,45,10,34,28,28,47,24,15,3,27
1764,11,16,32,11,1,25,7,27,49,12,6,42
1765,6,33,29,35,50,45,35,44,6,30,37,39
1766,7,17,18,17,36,13,5,31,26,42,3,14
1767,44,4,2,15,32,8,31,35,34,27,43,40
1768,43,48,20,18,42,10,6,43,31,42,39,9
1769,3,40,29,34,35,5,34,32,3,15,34,40
1770,24,2,14,47,8,40,5,42,23,23,49,48
1771,7,6,6,50,50,13,44,45,8,33,12,31
1772,50,19,7,30,48,41,14,4,29,8,40,43
1773,35,43,18,21,48,21,26,41,2,10,15,4
1774,40,4,5,37,38,17,31,14,2,16,43,7
1775,36,19,28,17,41,36,41,44,6,6,45,42
1776,42,5,13,48,6,13,4,30,27,25,27,11
1777,40,31,43,42,30,40,1,30,40,44,46,27
1778,12,42,15,48,15,37,46,2,31,8,19,2
1779,34,3,21,42,9,29,8,11,46,12,37,10
1780,48,50,48,4,26,48,12,37,42,47,15,8
1781,24,12,47,6,24,8,26,5,20,1,23,4
1782,10,41,18,16,29,22,14,23,29,13,3,8
1783,48,11,7,6,35,7,14,39,41,41,27,2
1784,23,44,32,16,17,8,43,39,40,3,37,12
1785,46,46,25,26,33,13,42,18,42,50,29,46
1786,34,26,4,25,5,19,35,5,7,3,9,3
1787,7,35,9,44,37,8,31,19,49,21,38,42
1788,3,7,19,20,28,45,20,32,15,13,48,6
1789,30,45,43,46,45,48,23,12,50,20,5,24
1790,15,36,18,48,40,36,47,35,37,16,39,21
1791,13,43,15,34,8,50,32,31,26,36,42,25
1792,10,18,50,3,4,22,14,30,44,14,4,45
1793,38,14,42,42,15,6,27,28,41,28,17,35
1794,10,24,29,16,4,50,33,7,16,47,25,38
1795,14,49,9,32,4,38,31,24,8,11,49,42
1796,1,14,41,24,41,7,10,30,47,35,2,44
1797,7,13,42,15,12,15,23,47,15,44,12,39
1798,6,2,26,35,17,49,27,10,4,3,11,23
1799,43,32,3,17,41,16,14,6,38,18,50,13
1800,22,5,29,40,28,43,25,47,22,26,30,29
1801,35,50,1,1,19,27,48,1,1,17,47,46
1802,33,7,18,20,43,34,15,42,22,7,33,27
1803,41,46,9,15,10,41,7,42,6,41,42,24
1804,34,10,50,9,46,30,24,44,14,10,16,42
1805,10,11,40,5,42,42,26,41,9,9,15,35
1806,41,40,2,37,27,4,50,4,19,46,21,3
1807,37,27,17,19,43,20,25,42,3,34,19,7
1808,24,36,31,35,29,1,20,18,2,30,35,22
1809,47,19,6,50,15,31,50,18,24,5,15,31
1810,22,33,29,14,16,2,16,12,7,24,28,6
1811,12,8,40,42,17,14,3,17,37,32,20,13
1812,7,8,17,20,32,5,17,13,18,19,12,9
1813,27,10,10,42,10,20,41,23,44,25,33,42
1814,5,47,15,32,50,25,31,22,15,21,7,44
1815,19,28,2,28,29,21,43,5,48,42,15,38
1816,50,23,47,26,46,19,5,33,2,45,47,48
1817,21,40,21,26,28,30,44,28,46,46,33,12
1818,1,22,37,28,25,20,50,2,1,20,34,24
1819,46,27,23,12,47,1,17,28,45,42,36,43
1820,14,11,22,12,29,20,17,6,21,36,35,46
1821,13,25,7,14,3,6,23,50,43,28,45,33
1822,9,32,7,49,41,41,50,7,13,7,16,41
1823,44,20,22,28,46,31,18,14,19,11,33,25
1824,36,7,50,28,11,45,7,33,44,15,5,15
1825,40,7,43,7,24,28,6,15,22,46,20,45
1826,32,48,23,41,50,31,14,20,13,30,9,23
1827,14,39,43,2,17,40,8,22,49,39,25,22
1828,48,44,25,11,7,34,19,37,3,49,26,46
1829,23,40,29,28,12,34,24,5,3,32,30,20
1830,45,2,49,10,20,33,15,24,26,38,28,31
1831,39,50,40,11,20,26,5,21,39,25,46,4
1832,19,33,38,10,49,10,5,13,37,8,40,49
1833,41,28,23,13,24,33,8,45,15,19,30,23
1834,30,36,17,24,18,20,7,27,35,22,32,33
1835,30,27,48,22,30,48,20,23,11,50,40,2
1836,24,36,43,20,41,28,47,30,41,27,10,6
1837,47,15,24,31,10,22,22,40,42,50,16,19
1838,17,1,16,24,20,28,10,13,30,35,2,35
1839,18,14,23,40,16,22,17,29,30,31,36,49
1840,17,36,24,50,26,37,14,46,16,2,43,38
1841,12,35,7,2,50,21,10,49,35,14,24,9
1842,31,42,28,29,5,43,24,10,32,25,45,28
1843,18,42,20,46,23,5,8,14,38,17,20,18
1844,10,5,28,34,21,43,3,48,41,48,29,36
1845,38,16,50,9,19,34,31,43,20,4,41,33
1846,18,39,33,4,40,32,35,7,1,7,39,28
1847,41,27,11,36,42,9,40,22,45,32,36,24
1848,21,22,17,3,37,31,27,8,21,2,6,4
1849,17,30,47,10,9,5,18,32,50,24,36,1
1850,24,2,3,35,10,27,13,4,48,12,3,15
1851,30,34,46,18,32,10,17,3,39,26,40,16
1852,38,30,21,35,35,44,25,24,30,46,28,1
1853,37,38,49,42,40,17,17,49,24,37,43,49
1854,18,20,6,9,13,46,19,1,11,27,9,31
1855,13,23,24,11,34,40,32,13,27,48,22,35
1856,4,10,10,47,3,39,2,17,43,12,40,34
1857,2,46,26,48,25,23,24,26,1,11,5,50
1858,30,45,38,45,30,36,49,15,23,22,13,22
1859,11,31,33,23,1,46,7,45,29,23,18,48
1860,30,21,26,40,7,12,42,38,28,17,20,49
1861,22,40,18,18,12,23,37,24,2,32,25,17
1862,33,14,18,23,36,11,14,43,50,41,32,6
1863,10,6,21,36,32,44,16,12,27,5,30,16
1864,5,33,32,36,38,13,8,27,28,16,34,26
1865,7,14,42,46,40,17,40,1,45,24,8,25
1866,27,27,32,37,6,31,49,12,18,44,36,10
1867,13,27,24,12,4,38,43,15,42,41,40,22
1868,48,18,7,25,26,3,41,14,50,1,21,34
1869,41,42,30,50,31,39,21,16,20,5,6,49
1870,49,37,8,33,29,3,7,22,8,2,16,23
1871,9,23,50,12,21,2,5,26,22,28,34,35
1872,13,9,33,14,34,23,42,17,23,48,5,8
1873,32,10,6,32,17,33,3,28,22,26,22,20
1874,42,37,10,7,44,19,25,1,44,23,23,40
1875,22,14,25,39,2,20,44,14,50,21,41,10
1876,42,39,38,6,34,25,32,47,4,11,36,7
1877,8,3,39,7,5,32,2,42,26,11,43,7
1878,4,20,8,28,36,1,11,4,33,3,10,45
1879,44,50,34,7,4,39,30,3,31,10,26,50
1880,32,15,18,49,20,40,41,8,50,24,35,12
1881,15,28,15,17,30,33,31,27,2,14,28,7
1882,2,4,36,49,8,7,2,20,37,17,13,45
1883,32,34,39,44,43,13,24,18,35,6,6,27
1884,35,16,3,21,25,29,8,38,19,17,28,26
1885,19,46,45,26,11,41,12,4,25,44,22,9
1886,19,30,39,29,5,41,50,40,29,4,27,25
1887,10,4,38,13,18,48,44,31,1,40,15,12
1888,33,21,9,37,18,42,50,34,20,23,11,50
1889,3,37,27,16,3,43,19,8,40,8,4,17
1890,30,1,24,31,10,31,7,16,14,14,33,2
1891,32,17,34,4,33,38,4,9,46,13,36,42
1892,8,39,4,20,22,23,24,38,50,15,49,20
1893,25,13,7,17,1,50,20,40,16,24,46,50
1894,7,45,18,13,36,32,8,49,25,21,48,41
1895,43,5,21,48,30,8,44,3,20,33,14,22
1896,44,45,50,38,32,39,4,46,7,44,42,27
1897,7,32,49,7,19,27,9,26,12,46,33,13
1898,8,16,41,8,16,14,8,12,48,13,40,18
1899,37,46,19,1,1,26,11,5,7,37,21,48
1900,27,24,43,20,24,12,23,20,37,25,18,23
1901,7,28,27,1,27,10,34,21,42,1,2,36
1902,35,21,48,1,15,32,5,44,35,17,1,26
1903,15,23,33,1,30,23,4,43,15,7,19,13
1904,17,35,4,38,31,9,20,27,14,26,45,1
1905,10,47,15,31,49,6,47,38,17,21,24,7
1906,9,38,48,40,33,10,38,43,40,2,44,47
1907,30,44,19,48,44,38,44,16,18,37,25,23
1908,41,16,5,16,26,48,31,49,35,42,41,2
1909,1,3,11,3,50,31,8,5,1,49,34,16
1910,15,27,17,14,39,47,27,20,11,31,5,3
1911,6,32,24,22,24,28,6,16,43,15,25,38
1912,45,26,9,27,31,38,46,13,48,37,30,42
1913,24,7,38,43,15,41,30,29,26,31,32,19
1914,18,46,27,32,15,25,46,25,16,48,24,46
1915,17,33,4,12,8,23,5,24,47,34,47,1
1916,22,50,12,14,19,47,23,38,3,27,41,10
1917,47,3,43,28,45,22,19,43,4,37,13,6
1918,45,6,15,45,24,18,50,48,6,14,48,26
1919,23,48,1,50,35,48,45,23,38,10,40,34
1920,48,45,14,50,38,15,35,24,18,50,40,43
1921,15,29,28,26,12,26,47,13,46,44,14,5
1922,5,10,28,3,21,28,40,13,17,3,12,42
1923,39,32,13,34,42,6,35,25,8,8,35,14
1924,17,7,41,32,23,25,18,3,17,14,28,34
1925,6,27,41,22,10,32,1,41,36,11,8,9
1926,33,45,19,21,16,37,40,43,11,5,26,26
1927,11,47,36,49,24,49,36,13,44,42,33,33
1928,36,23,44,17,45,48,3,31,8,33,12,42
1929,46,28,42,11,4,40,21,45,15,29,29,29
1930,4,31,16,19,35,25,34,23,14,34,11,41
1931,37,33,36,15,14,1,14,24,43,17,28,14
1932,28,43,13,32,46,8,3,40,46,50,22,10
1933,26,5,8,10,40,29,27,33,9,47,6,7
1934,30,48,50,42,32,15,6,5,18,7,40,5
1935,36,4,2,37,31,41,28,25,30,11,33,1
1936,41,38,23,48,38,35,28,39,7,41,40,44
1937,7,25,40,31,43,50,37,15,50,42,36,41
1938,30,22,47,45,13,39,36,46,40,29,42,19
1939,4,38,34,47,18,33,48,8,31,4,8,6
1940,47,14,13,19,23,37,42,2,44,40,4,40
1941,8,37,22,33,18,19,2,42,33,38,33,43
1942,22,31,19,50,50,50,17,5,26,2,5,35
1943,38,13,38,6,15,1,36,43,35,10,7,43
1944,42,24,12,34,15,36,35,7,18,25,11,21
1945,15,15,8,13,42,5,28,46,48,36,18,37
1946,23,26,12,49,29,38,43,32,16,37,1,6
1947,10,25,50,44,44,34,22,45,19,11,37,39
1948,37,3,46,9,34,48,23,40,4,29,47,37
1949,31,18,21,17,24,29,40,30,33,7,7,3
1950,36,19,34,19,11,9,32,7,17,16,10,33
1951,38,26,14,37,44,2,38,45,1,6,14,12
1952,42,25,18,50,46,25,36,8,18,41,17,13
1953,34,33,5,28,9,43,48,42,33,28,36,5
1954,37,47,23,40,8,21,47,49,26,6,33,12
1955,33,31,13,5,3,9,37,9,34,33,49,38
1956,39,27,24,28,48,31,28,19,30,32,37,30
1957,8,42,14,10,3,43,3,17,37,8,28,5
1958,38,34,37,3,14,15,47,49,6,10,5,48
1959,9,4,16,13,35,4,30,14,3,25,2,7
1960,17,9,30,27,21,43,33,2,21,8,31,7
1961,23,42,26,7,35,9,21,16,10,28,5,9
1962,35,14,50,24,21,15,17,47,27,49,37,42
1963,21,34,46,33,39,2,43,24,9,20,33,9
1964,50,22,13,9,18,41,26,6,38,21,18,38
1965,14,26,12,38,11,5,31,4,39,28,22,42
1966,40,48,42,9,49,16,4,31,47,40,26,2
1967,18,11,29,32,22,32,37,40,22,33,50,45
1968,29,3,6,42,8,18,9,49,16,18,38,25
1969,28,22,39,26,48,14,49,20,5,36,16,47
1970,28,43,14,44,21,20,17,8,44,39,41,47
1971,27,32,37,31,26,29,3,1,6,15,36,17
1972,38,31,41,23,6,2,31,11,5,14,33,38
1973,23,44,16,42,32,25,24,18,2,12,1,17
1974,37,39,18,25,26,36,3,11,49,31,38,3
1975,20,48,4,14,12,20,47,46,41,39,8,17
1976,6,2,50,19,34,45,30,46,5,48,40,38
1977,26,1,35,44,39,49,30,31,24,30,45,3
1978,26,39,35,33,46,6,18,20,9,50,25,28
1979,13,4,2,25,10,32,32,17,40,2,47,27
1980,29,43,12,33,43,40,45,47,28,17,43,9
1981,25,33,6,3,10,21,24,21,30,47,48,20
1982,10,24,28,7,40,21,24,12,30,34,3,3
1983,14,14,24,47,41,33,42,20,37,37,12,33
1984,35,8,21,11,34,23,44,49,18,25,19,37
1985,33,40,19,20,4,36,3,36,4,8,48,15
1986,14,8,49,24,47,6,39,27,19,45,10,46
